条形码,登录号,读者条码,外借时间,应归还时间,主键码,虚拟库室,续借次数,处理时间,流通库室键码,签到键码,附件,备注
11401671,11401671,9.7E+11,2015/5/4 19:04,2015/7/3 23:59,331937,8,1,,0,0,,
10328889,10328889,9.7E+11,2015/5/4 19:04,2015/7/3 23:59,299452,8,1,,0,0,,
10370739,10370739,9.7E+11,2015/5/4 19:04,2015/7/3 23:59,315917,8,1,,0,0,,
10732876,10732876,1.31402E+11,2015/5/4 20:10,2015/7/3 23:59,670211,8,1,,0,0,,
10258087,10258087,1.31414E+11,2015/6/14 17:46,2015/7/14 23:59,240020,7,0,,0,0,,
10470118,10470118,1.21419E+11,2015/6/14 17:29,2015/7/14 23:59,687054,7,0,,0,0,,
10420896,10420896,1.31414E+11,2015/6/14 17:46,2015/7/14 23:59,300438,7,0,,0,0,,
10406925,10406925,1.31414E+11,2015/6/16 15:53,2015/7/16 23:59,292227,7,0,,0,0,,
10679903,10679903,9.7E+11,2015/5/8 16:16,2015/7/1 23:59,420078,8,2,,0,0,,
10382131,10382131,1.2141E+11,2015/4/17 11:30,2015/6/18 23:59,319117,8,1,,0,0,,
11065717,11065717,9900356,2015/5/13 16:58,2015/7/13 23:59,439471,27,1,,0,0,,
10147523,10147523,1.2141E+11,2015/4/27 20:37,2015/7/30 23:59,235643,8,2,,0,0,,
11473174,11473174,1.31415E+11,2015/5/13 17:10,2015/6/12 23:59,379374,8,0,,0,0,,
10720912,10720912,1.21407E+11,2015/5/29 18:06,2015/6/29 23:59,628335,8,0,,0,0,,
11098780,11098780,1.31408E+11,2015/5/29 18:14,2015/6/29 23:59,635128,8,0,,0,0,,
10649483,10649483,9.7E+11,2015/5/29 18:19,2015/6/29 23:59,342497,8,0,,0,0,,
10667841,10667841,9900185,2015/4/17 18:57,2015/7/20 23:59,365096,8,2,,0,0,,
11063822,11063822,1.4034E+11,2015/4/17 19:09,2015/7/20 23:59,439413,8,2,,0,0,,
10838302,10838302,1.21403E+11,2015/5/22 9:36,2015/7/23 23:59,369539,7,1,,0,0,,
11124580,11124580,1.31419E+11,2015/4/18 9:14,2015/6/18 23:59,436924,27,1,,0,0,,
11068197,11068197,9.7E+11,2015/6/10 19:02,2015/7/13 23:59,440645,27,1,,0,0,,
10888801,10888801,1.21403E+11,2015/5/29 18:29,2015/6/29 23:59,672369,8,0,,0,0,,
10676680,10676680,9902262,2014/12/23 20:36,2015/1/22 23:59,368309,8,0,,0,0,,
11464611,11464611,9.6E+11,2015/1/11 15:59,2015/3/23 23:59,374883,8,0,,0,0,,
10990261,10990261,1.31419E+11,2015/4/18 9:14,2015/6/18 23:59,694510,27,1,,0,0,,
10467589,10467589,1.31451E+11,2015/5/22 15:17,2015/8/21 23:59,413497,8,2,,0,0,,
10204329,10204329,1.21404E+11,2015/6/3 15:39,2015/8/19 23:59,257367,8,2,,0,0,,
11224004,11224004,9.7E+11,2015/6/19 17:31,2015/7/20 23:59,698537,8,1,,0,0,,
10924831,10924831,9.7E+11,2015/6/19 17:31,2015/7/20 23:59,620817,8,1,,0,0,,
10882157,10882157,9.6E+11,2015/1/21 16:31,2015/3/23 23:59,664266,8,0,,0,0,,
10695545,10695545,1.40301E+11,2015/4/10 11:01,2015/7/13 23:59,630791,8,2,,0,0,,
61008926,61008926,9.7E+11,2015/5/20 17:56,2015/7/20 23:59,345113,8,1,,0,0,,
61005783,61005783,9.7E+11,2015/5/20 17:56,2015/7/20 23:59,290718,8,1,,0,0,,
51015539,E17819,1.31411E+11,2015/5/11 16:54,2015/7/10 23:59,114644,8,1,,0,0,,
61005184,61005184,9.7E+11,2015/5/20 17:56,2015/7/20 23:59,281011,8,1,,0,0,,
10769224,10769224,1.30301E+11,2015/5/21 10:52,2015/7/23 23:59,619186,8,1,,0,0,,
11487090,11487090,1.30301E+11,2015/5/21 10:52,2015/7/23 23:59,394944,8,1,,0,0,,
11465012,11465012,1.30301E+11,2015/5/21 10:53,2015/7/23 23:59,375111,8,1,,0,0,,
10988670,10988670,1.21402E+11,2015/5/11 17:00,2015/6/10 23:59,693840,8,0,,0,0,,
10719425,10719425,1.41416E+11,2015/5/11 17:01,2015/6/10 23:59,625129,8,0,,0,0,,
10787710,10787710,1.11518E+11,2015/4/21 17:23,2015/6/22 23:59,658788,7,1,,0,0,,
10943001,10943001,1.40304E+11,2015/4/10 11:22,2015/7/13 23:59,670455,8,2,,0,0,,
10865675,10865675,1.31425E+11,2015/6/26 18:55,2015/7/27 23:59,618065,8,0,,0,0,,
11057566,11057566,1.41407E+11,2015/6/18 7:56,2015/7/20 23:59,431603,27,0,,0,0,,
11484191,11484191,1.21414E+11,2015/3/20 9:31,2015/4/20 23:59,392892,8,0,,0,0,,
10291731,10291731,1.21414E+11,2015/3/20 9:31,2015/4/20 23:59,268090,7,0,,0,0,,
2116927,N067235,1.21414E+11,2015/3/20 9:31,2015/4/20 23:59,199359,7,0,,0,0,,
10818909,10818909,1.21404E+11,2015/6/27 18:07,2015/7/27 23:59,323787,8,0,,0,0,,
11049410,11049410,1.21404E+11,2015/6/27 18:07,2015/7/27 23:59,411117,8,0,,0,0,,
10985542,10985542,1.21416E+11,2015/6/26 19:01,2015/7/27 23:59,692937,8,0,,0,0,,
10857493,10857493,9.6E+11,2015/6/18 10:01,2015/7/20 23:59,628873,27,0,,0,0,,
10927128,10927128,1.41403E+11,2015/6/18 10:06,2015/7/20 23:59,621321,27,0,,0,0,,
10879777,10879777,1.21412E+11,2015/6/26 19:02,2015/7/27 23:59,663903,8,0,,0,0,,
10478039,10478039,1.21412E+11,2015/6/26 19:02,2015/7/27 23:59,638086,8,0,,0,0,,
11467330,11467330,1.31419E+11,2015/4/20 19:54,2015/5/29 23:59,375766,7,1,,0,0,,
10974574,10974574,1.21416E+11,2015/6/26 19:02,2015/7/27 23:59,684914,8,0,,0,0,,
10920508,10920508,1.31403E+11,2015/6/18 10:06,2015/7/20 23:59,624974,27,0,,0,0,,
10917689,10917689,1.21406E+11,2015/6/11 21:54,2015/7/13 23:59,625307,27,0,,0,0,,
10914644,10914644,1.11509E+11,2015/6/18 10:29,2015/7/20 23:59,626902,27,0,,0,0,,
10932378,10932378,9902900,2015/1/18 14:57,2015/11/29 23:59,646781,7,2,,0,0,,
10713421,10713421,1.21406E+11,2015/6/11 21:55,2015/7/13 23:59,632782,27,0,,0,0,,
10875320,10875320,1.31415E+11,2015/6/11 22:01,2015/7/13 23:59,633124,27,0,,0,0,,
10693565,10693565,1.21416E+11,2015/6/26 19:02,2015/7/27 23:59,621732,8,0,,0,0,,
10761759,10761759,1.11509E+11,2015/6/18 10:29,2015/7/20 23:59,627737,27,0,,0,0,,
11048156,11048156,1.21404E+11,2015/6/27 18:08,2015/7/27 23:59,410250,8,0,,0,0,,
10707004,10707004,1.41406E+11,2015/6/18 10:35,2015/7/20 23:59,633512,27,0,,0,0,,
10917782,10917782,1.11417E+11,2015/6/18 10:39,2015/7/20 23:59,621474,27,0,,0,0,,
10869337,10869337,1.11417E+11,2015/6/18 10:39,2015/7/20 23:59,618623,27,0,,0,0,,
10914724,10914724,1.41416E+11,2015/6/18 10:59,2015/7/20 23:59,626495,27,0,,0,0,,
10758010,10758010,9.7E+11,2015/6/26 19:15,2015/7/27 23:59,632045,8,0,,0,0,,
10912803,10912803,1.31406E+11,2015/6/18 11:05,2015/7/20 23:59,632631,27,0,,0,0,,
10229283,10229283,1.21406E+11,2015/6/28 10:20,2015/7/28 23:59,251733,8,0,,0,0,,
10757914,10757914,1.41402E+11,2015/6/18 11:06,2015/7/20 23:59,629704,27,0,,0,0,,
10732515,10732515,9.7E+11,2015/6/26 19:15,2015/7/27 23:59,676787,8,0,,0,0,,
10719433,10719433,1.31409E+11,2015/6/18 11:10,2015/7/20 23:59,625129,27,0,,0,0,,
10703811,10703811,1.41406E+11,2015/6/18 11:19,2015/7/20 23:59,631228,27,0,,0,0,,
10706377,10706377,1.41406E+11,2015/6/18 11:19,2015/7/20 23:59,632428,27,0,,0,0,,
10732518,10732518,9.7E+11,2015/6/26 19:15,2015/7/27 23:59,676246,8,0,,0,0,,
11110604,11110604,1.21404E+11,2015/6/18 11:28,2015/7/20 23:59,416828,27,0,,0,0,,
11225358,11225358,1.41416E+11,2015/6/18 11:31,2015/7/20 23:59,701203,27,0,,0,0,,
10690626,10690626,1.21404E+11,2015/6/18 11:33,2015/7/20 23:59,631930,27,0,,0,0,,
11229543,11229543,1.21404E+11,2015/6/18 11:34,2015/7/20 23:59,702947,27,0,,0,0,,
11233295,11233295,1.21404E+11,2015/6/18 11:34,2015/7/20 23:59,710692,27,0,,0,0,,
10975939,10975939,1.31408E+11,2015/6/26 19:29,2015/7/27 23:59,685256,8,0,,0,0,,
10978887,10978887,1.31408E+11,2015/6/26 19:30,2015/7/27 23:59,685803,8,0,,0,0,,
11075147,11075147,1.21404E+11,2015/6/18 11:34,2015/7/20 23:59,590227,27,0,,0,0,,
11088578,11088578,1.31406E+11,2015/6/26 19:34,2015/7/27 23:59,634374,8,0,,0,0,,
10853048,10853048,1.31406E+11,2015/6/26 19:35,2015/7/27 23:59,630218,8,0,,0,0,,
10933564,10933564,1.31426E+11,2015/6/26 19:40,2015/7/27 23:59,646742,8,0,,0,0,,
11056395,11056395,1.31425E+11,2015/5/10 18:03,2015/7/10 23:59,430870,8,1,,0,0,,
10750480,10750480,1.31418E+11,2015/6/28 10:48,2015/7/28 23:59,622839,8,0,,0,0,,
10719138,10719138,1.41426E+11,2015/6/18 20:06,2015/7/20 23:59,632310,27,0,,0,0,,
10928161,10928161,1.41426E+11,2015/6/18 20:06,2015/7/20 23:59,623219,27,0,,0,0,,
10845972,10845972,1.31402E+11,2015/6/18 20:13,2015/7/20 23:59,628056,27,0,,0,0,,
10729261,10729261,1.3141E+11,2015/6/26 19:48,2015/7/27 23:59,669022,8,0,,0,0,,
10223519,10223519,9902985,2015/1/18 14:56,2015/9/8 23:59,274898,7,2,,0,0,,
10913992,10913992,1.31425E+11,2015/6/18 20:45,2015/7/20 23:59,627665,27,0,,0,0,,
10750137,10750137,1.41409E+11,2015/6/18 21:18,2015/7/20 23:59,630576,27,0,,0,0,,
10784762,10784762,9902985,2015/1/18 14:56,2015/9/8 23:59,661618,7,2,,0,0,,
11498058,11498058,1.21407E+11,2015/6/18 21:22,2015/7/20 23:59,426744,27,0,,0,0,,
10471649,10471649,9902985,2015/1/18 14:56,2015/9/8 23:59,638159,7,2,,0,0,,
10979292,10979292,1.3141E+11,2015/6/26 19:48,2015/7/27 23:59,685815,8,0,,0,0,,
11218381,11218381,1.21412E+11,2015/6/26 20:09,2015/7/27 23:59,643605,8,0,,0,0,,
10156577,10156577,1.31429E+11,2015/6/26 20:11,2015/7/27 23:59,237142,8,0,,0,0,,
10813500,10813500,1.3141E+11,2015/6/26 20:17,2015/7/27 23:59,316754,8,0,,0,0,,
11090999,11090999,9902985,2015/1/18 14:56,2015/9/8 23:59,634133,7,2,,0,0,,
11037226,11037226,1.31412E+11,2015/6/18 9:53,2015/7/20 23:59,360694,8,0,,0,0,,
10752007,10752007,1.21402E+11,2015/6/24 9:53,2015/7/24 23:59,623775,27,0,,0,0,,
10751951,10751951,1.41406E+11,2015/5/25 20:56,2015/7/10 23:59,624050,27,1,,0,0,,
10686576,10686576,1.41426E+11,2015/6/18 10:09,2015/7/20 23:59,636782,8,0,,0,0,,
10687100,10687100,1.41426E+11,2015/6/18 10:10,2015/7/20 23:59,636762,8,0,,0,0,,
10890711,10890711,1.21415E+11,2015/5/25 21:07,2015/6/24 23:59,678206,8,0,,0,0,,
10939600,10939600,1.41404E+11,2015/6/18 10:12,2015/7/20 23:59,671661,8,0,,0,0,,
10699678,10699678,9.6E+11,2015/5/11 19:40,2015/6/10 23:59,632849,27,0,,0,0,,
11219533,11219533,1.21415E+11,2015/5/25 21:08,2015/6/24 23:59,646099,8,0,,0,0,,
10890783,10890783,1.31402E+11,2015/6/19 9:53,2015/7/20 23:59,673100,8,0,,0,0,,
10788078,10788078,1.40307E+11,2015/6/19 9:54,2015/7/20 23:59,677307,8,0,,0,0,,
10870731,10870731,1.41409E+11,2015/6/24 10:41,2015/7/24 23:59,618193,27,0,,0,0,,
11498660,11498660,1.40307E+11,2015/6/19 9:54,2015/7/20 23:59,427302,8,0,,0,0,,
11071400,11071400,1.3141E+11,2015/6/28 14:45,2015/7/28 23:59,441214,27,0,,0,0,,
10702922,10702922,1.31425E+11,2015/6/24 10:48,2015/7/24 23:59,631198,27,0,,0,0,,
10767464,10767464,9.7E+11,2015/6/24 10:51,2015/7/24 23:59,626897,27,0,,0,0,,
11403562,11403562,1.31403E+11,2015/3/23 19:24,2015/6/25 23:59,339016,7,2,,0,0,,
10785836,10785836,1.21407E+11,2015/6/19 17:47,2015/7/20 23:59,661649,8,0,,0,0,,
10755204,10755204,9.7E+11,2015/6/24 10:51,2015/7/24 23:59,624293,27,0,,0,0,,
11246761,11246761,1.41401E+11,2015/6/24 11:03,2015/7/24 23:59,710460,27,0,,0,0,,
11071865,11071865,1.41401E+11,2015/6/24 11:04,2015/7/24 23:59,441281,27,0,,0,0,,
11072073,11072073,1.3141E+11,2015/6/28 14:46,2015/7/28 23:59,441412,27,0,,0,0,,
10979501,10979501,1.31412E+11,2015/5/11 20:09,2015/7/13 23:59,685984,8,1,,0,0,,
10771053,10771053,1.31404E+11,2015/6/24 11:27,2015/7/24 23:59,630898,27,0,,0,0,,
10794338,10794338,1.21425E+11,2015/5/25 22:03,2015/6/24 23:59,671983,8,0,,0,0,,
10753575,10753575,1.21401E+11,2015/6/28 14:46,2015/7/28 23:59,627304,27,0,,0,0,,
10690900,10690900,9902045,2014/11/20 8:56,2018/3/24 23:59,627714,27,0,,0,0,,
10956909,10956909,1.21425E+11,2015/5/25 22:03,2015/6/24 23:59,639451,8,0,,0,0,,
10773593,10773593,1.31404E+11,2015/6/24 11:27,2015/7/24 23:59,624710,27,0,,0,0,,
10702255,10702255,1.21401E+11,2015/6/24 11:28,2015/7/24 23:59,625002,27,0,,0,0,,
10706404,10706404,1.31425E+11,2015/5/11 20:12,2015/6/10 23:59,628384,27,0,,0,0,,
10914105,10914105,1.41408E+11,2015/6/24 11:36,2015/7/24 23:59,632261,27,0,,0,0,,
11080120,11080120,1.31518E+11,2015/6/24 14:31,2015/7/24 23:59,572064,27,0,,0,0,,
10698993,10698993,1.31425E+11,2015/5/11 20:12,2015/6/10 23:59,632627,27,0,,0,0,,
10690223,10690223,9.7E+11,2015/6/24 14:35,2015/7/24 23:59,633116,27,0,,0,0,,
11498774,11498774,9.7E+11,2015/6/24 14:35,2015/7/24 23:59,427340,27,0,,0,0,,
10751138,10751138,1.31406E+11,2015/6/24 14:49,2015/7/24 23:59,633035,27,0,,0,0,,
10859370,10859370,1.31406E+11,2015/6/24 14:49,2015/7/24 23:59,624540,27,0,,0,0,,
10765846,10765846,1.21401E+11,2015/6/28 14:46,2015/7/28 23:59,633024,27,0,,0,0,,
11062752,11062752,9903531,2014/4/4 16:19,2014/5/8 23:59,439097,8,0,,0,0,,
11075959,11075959,9903531,2014/4/4 16:19,2014/5/8 23:59,636898,8,0,,0,0,,
10691442,10691442,1.31518E+11,2015/6/24 15:30,2015/7/24 23:59,633406,27,0,,0,0,,
10722995,10722995,9903531,2014/4/4 16:20,2014/5/8 23:59,630752,8,0,,0,0,,
11066870,11066870,1.40319E+11,2015/6/24 19:03,2015/7/24 23:59,438835,27,0,,0,0,,
10756164,10756164,1.41451E+11,2015/6/24 15:24,2015/7/24 23:59,628527,27,0,,0,0,,
10856667,10856667,1.21408E+11,2015/6/24 15:34,2015/7/24 23:59,624522,27,0,,0,0,,
10760617,10760617,1.21404E+11,2015/6/24 15:40,2015/7/24 23:59,629774,27,0,,0,0,,
10682336,10682336,1.21403E+11,2015/6/24 16:01,2015/7/24 23:59,422535,27,0,,0,0,,
10705099,10705099,1.41425E+11,2015/6/24 16:10,2015/7/24 23:59,624909,27,0,,0,0,,
10916603,10916603,1.41425E+11,2015/6/24 16:10,2015/7/24 23:59,624927,27,0,,0,0,,
10923354,10923354,1.41412E+11,2015/6/24 16:18,2015/7/24 23:59,623012,27,0,,0,0,,
10755244,10755244,1.41412E+11,2015/6/24 16:18,2015/7/24 23:59,632270,27,0,,0,0,,
10764641,10764641,1.41406E+11,2015/6/24 16:51,2015/7/24 23:59,633197,27,0,,0,0,,
10757155,10757155,1.41406E+11,2015/6/24 16:51,2015/7/24 23:59,628081,27,0,,0,0,,
10678760,10678760,1.31418E+11,2015/6/28 14:48,2015/7/28 23:59,417804,27,0,,0,0,,
10914955,10914955,1.31407E+11,2015/6/24 17:00,2015/7/24 23:59,628065,27,0,,0,0,,
10759213,10759213,1.31407E+11,2015/6/24 17:00,2015/7/24 23:59,628085,27,0,,0,0,,
10918601,10918601,1.31412E+11,2015/5/11 20:15,2015/7/13 23:59,632419,27,1,,0,0,,
10684198,10684198,1.21402E+11,2015/6/28 14:56,2015/7/28 23:59,439627,27,0,,0,0,,
10783563,10783563,1.21402E+11,2015/6/28 14:56,2015/7/28 23:59,621291,27,0,,0,0,,
11121325,11121325,1.3141E+11,2015/6/28 14:58,2015/7/28 23:59,436055,27,0,,0,0,,
10703254,10703254,1.31402E+11,2015/6/24 17:13,2015/7/24 23:59,624644,27,0,,0,0,,
11045530,11045530,1.41413E+11,2015/4/28 8:35,2015/7/30 23:59,409238,8,2,,0,0,,
10763180,10763180,1.31402E+11,2015/6/24 17:13,2015/7/24 23:59,622778,27,0,,0,0,,
11230095,11230095,9.6E+11,2015/6/24 19:56,2015/7/24 23:59,702878,27,0,,0,0,,
11125785,11125785,1.21425E+11,2015/6/24 17:15,2015/7/24 23:59,436969,27,0,,0,0,,
10862078,10862078,1.21401E+11,2015/6/24 17:25,2015/7/24 23:59,618075,27,0,,0,0,,
10710501,10710501,1.21404E+11,2015/6/24 17:58,2015/7/24 23:59,620558,27,0,,0,0,,
10678176,10678176,1.21404E+11,2015/6/24 17:58,2015/7/24 23:59,417604,27,0,,0,0,,
10875803,10875803,1.31406E+11,2015/6/24 18:07,2015/7/24 23:59,633181,27,0,,0,0,,
10858121,10858121,1.31415E+11,2015/6/24 18:48,2015/7/24 23:59,628875,27,0,,0,0,,
10707381,10707381,1.40319E+11,2015/6/24 19:04,2015/7/24 23:59,626856,27,0,,0,0,,
10718291,10718291,9.7E+11,2015/6/24 19:55,2015/7/24 23:59,632998,27,0,,0,0,,
10707207,10707207,1.41406E+11,2015/6/24 20:00,2015/7/24 23:59,626879,27,0,,0,0,,
10859455,10859455,9.6E+11,2015/6/28 15:03,2015/7/28 23:59,623634,27,0,,0,0,,
11228676,11228676,1.31402E+11,2015/6/28 15:03,2015/7/28 23:59,702645,27,0,,0,0,,
10927121,10927121,1.31408E+11,2015/6/28 15:10,2015/7/28 23:59,621321,27,0,,0,0,,
10873950,10873950,1.41426E+11,2015/6/24 20:21,2015/7/24 23:59,629559,27,0,,0,0,,
10870084,10870084,1.41416E+11,2015/6/24 20:24,2015/7/24 23:59,627382,27,0,,0,0,,
11126500,11126500,1.41404E+11,2015/6/24 20:34,2015/7/24 23:59,437115,27,0,,0,0,,
10695970,10695970,1.41416E+11,2015/6/24 20:37,2015/7/24 23:59,626039,27,0,,0,0,,
10852746,10852746,1.31402E+11,2015/6/24 20:51,2015/7/24 23:59,627273,27,0,,0,0,,
10884871,10884871,1.42251E+11,2015/5/6 14:54,2015/7/6 23:59,670572,8,1,,0,0,,
11049718,11049718,1.31426E+11,2015/6/24 20:58,2015/7/24 23:59,427966,27,0,,0,0,,
10765360,10765360,1.31425E+11,2015/6/24 21:20,2015/7/24 23:59,620125,27,0,,0,0,,
10700468,10700468,1.41407E+11,2015/6/24 21:39,2015/7/24 23:59,618187,27,0,,0,0,,
10710535,10710535,1.31406E+11,2015/6/24 21:44,2015/7/24 23:59,620251,27,0,,0,0,,
10700145,10700145,1.21402E+11,2015/6/24 21:45,2015/7/24 23:59,628972,27,0,,0,0,,
10871343,10871343,1.31406E+11,2015/6/24 21:45,2015/7/24 23:59,627123,27,0,,0,0,,
11066397,11066397,1.31406E+11,2015/6/24 21:45,2015/7/24 23:59,438881,27,0,,0,0,,
10870048,10870048,1.41413E+11,2015/5/6 15:45,2015/7/6 23:59,627401,27,1,,0,0,,
10856095,10856095,1.41406E+11,2015/6/28 15:10,2015/7/28 23:59,628071,27,0,,0,0,,
10692139,10692139,1.41419E+11,2015/6/28 15:14,2015/7/28 23:59,622951,27,0,,0,0,,
10696882,10696882,1.41419E+11,2015/6/28 15:14,2015/7/28 23:59,626270,27,0,,0,0,,
10870598,10870598,1.41413E+11,2015/5/6 15:45,2015/7/6 23:59,627400,27,1,,0,0,,
10692839,10692839,1.31402E+11,2015/5/6 15:49,2015/6/5 23:59,631827,27,0,,0,0,,
10864076,10864076,1.41419E+11,2015/6/28 15:22,2015/7/28 23:59,633494,27,0,,0,0,,
10724887,10724887,1.41419E+11,2015/6/28 15:22,2015/7/28 23:59,629092,27,0,,0,0,,
10694147,10694147,1.21408E+11,2015/5/30 9:42,2015/7/6 23:59,627726,27,1,,0,0,,
10628305,10628305,1.21417E+11,2015/5/5 10:01,2015/7/6 23:59,314891,8,1,,0,0,,
10217207,10217207,1.21417E+11,2015/5/5 10:01,2015/7/6 23:59,263919,8,1,,0,0,,
10812120,10812120,1.41415E+11,2015/4/13 19:07,2015/5/13 23:59,316990,8,0,,0,0,,
10459615,10459615,9902725,2014/11/18 9:49,2015/2/18 23:59,410409,8,2,,0,0,,
11491517,11491517,9902725,2014/11/18 9:49,2015/2/18 23:59,416642,8,2,,0,0,,
11119325,11119325,9902725,2014/11/18 9:49,2015/2/18 23:59,434746,8,2,,0,0,,
11009955,11009955,9958357,2015/3/15 14:31,2015/4/22 23:59,347311,8,1,,0,0,,
10753360,10753360,1.31401E+11,2014/11/18 11:44,2014/12/18 23:59,625383,27,0,,0,0,,
11004888,11004888,9958357,2015/3/15 14:31,2015/4/22 23:59,337676,8,1,,0,0,,
10251562,10251562,9953142,2015/5/12 19:55,2015/7/13 23:59,282750,8,2,,0,0,,
10928345,10928345,1.30316E+11,2015/5/5 17:49,2015/7/6 23:59,621417,27,1,,0,0,,
11124617,11124617,1.30316E+11,2015/5/5 17:49,2015/7/6 23:59,436932,27,1,,0,0,,
10936891,10936891,9953142,2015/5/12 19:55,2015/7/13 23:59,668888,8,2,,0,0,,
11408043,11408043,9953142,2015/5/12 19:55,2015/7/13 23:59,345191,8,2,,0,0,,
11220556,11220556,1.41425E+11,2015/6/1 20:41,2015/7/1 23:59,654053,8,0,,0,0,,
10767894,10767894,1.31407E+11,2015/6/13 9:42,2015/7/13 23:59,631321,27,0,,0,0,,
10929083,10929083,9.7E+11,2015/6/13 10:01,2015/7/13 23:59,625266,27,0,,0,0,,
10063162,10063162,1.40309E+11,2015/5/9 9:28,2015/8/10 23:59,99422,8,2,,0,0,,
10855743,10855743,9.7E+11,2015/6/13 10:01,2015/7/13 23:59,626041,27,0,,0,0,,
10919083,10919083,1.31401E+11,2015/6/13 10:15,2015/8/13 23:59,627088,27,1,,0,0,,
10703718,10703718,9.7E+11,2015/6/13 10:23,2015/7/13 23:59,629348,27,0,,0,0,,
10853300,10853300,9.7E+11,2015/6/13 10:23,2015/7/13 23:59,632586,27,0,,0,0,,
10797706,10797706,1.21404E+11,2015/6/6 0:37,2015/9/6 23:59,692138,8,2,,0,0,,
10626424,10626424,1.31404E+11,2015/6/1 21:30,2015/7/1 23:59,310121,8,0,,0,0,,
10925047,10925047,9903374,2015/6/13 10:33,2015/7/13 23:59,620713,27,0,,0,0,,
11428327,11428327,9900185,2015/4/18 11:32,2015/7/20 23:59,351363,8,2,,0,0,,
10783215,10783215,1.21404E+11,2015/6/5 17:52,2015/8/6 23:59,621295,8,1,,0,0,,
10826305,10826305,9900185,2015/4/18 11:32,2015/7/20 23:59,340256,8,2,,0,0,,
10750546,10750546,1.41419E+11,2015/4/25 15:56,2015/5/25 23:59,631262,27,0,,0,0,,
10737911,10737911,1.31406E+11,2015/5/8 21:41,2015/6/8 23:59,674062,8,0,,0,0,,
10659030,10659030,1.21402E+11,2015/5/4 18:32,2015/7/8 23:59,361019,8,2,,0,0,,
10750541,10750541,1.41419E+11,2015/4/25 15:56,2015/5/25 23:59,631263,27,0,,0,0,,
10684083,10684083,1.21406E+11,2015/6/13 10:36,2015/7/13 23:59,439604,27,0,,0,0,,
10924687,10924687,1.21404E+11,2015/6/5 17:53,2015/7/6 23:59,620979,8,0,,0,0,,
11113928,11113928,1.21404E+11,2015/6/5 17:53,2015/7/6 23:59,426289,8,0,,0,0,,
11113032,11113032,1.21406E+11,2015/6/13 10:36,2015/7/13 23:59,425582,27,0,,0,0,,
10720903,10720903,1.41413E+11,2015/5/15 15:32,2015/7/16 23:59,628328,27,1,,0,0,,
11114906,11114906,1.21406E+11,2015/6/13 10:36,2015/7/13 23:59,426494,27,0,,0,0,,
10770199,10770199,9.7E+11,2015/6/13 10:39,2015/7/13 23:59,632424,27,0,,0,0,,
10709007,10709007,1.41413E+11,2015/5/15 15:32,2015/7/16 23:59,628398,27,1,,0,0,,
10768390,10768390,1.21406E+11,2015/4/18 14:08,2015/5/18 23:59,631574,27,0,,0,0,,
10693361,10693361,9.7E+11,2015/6/13 10:39,2015/7/13 23:59,629025,27,0,,0,0,,
10873942,10873942,1.31406E+11,2015/6/13 10:40,2015/7/13 23:59,629559,27,0,,0,0,,
10058283,10058283,1.41402E+11,2015/5/29 11:29,2015/6/29 23:59,98621,8,0,,0,0,,
11060663,11060663,1.30301E+11,2015/4/18 14:40,2015/7/20 23:59,439010,8,2,,0,0,,
10761424,10761424,1.21407E+11,2015/6/13 10:50,2015/7/13 23:59,626634,27,0,,0,0,,
10761419,10761419,1.21407E+11,2015/6/13 10:50,2015/7/13 23:59,626633,27,0,,0,0,,
10864920,10864920,1.31412E+11,2015/6/13 11:10,2015/7/13 23:59,629660,27,0,,0,0,,
11057014,11057014,1.30301E+11,2015/4/18 14:41,2015/7/20 23:59,431929,8,2,,0,0,,
10925743,10925743,1.31413E+11,2015/6/13 11:15,2015/7/13 23:59,629929,27,0,,0,0,,
10685330,10685330,9903958,2015/5/15 15:52,2015/7/16 23:59,439855,27,1,,0,0,,
11117560,11117560,9903958,2015/5/15 15:52,2015/7/16 23:59,430403,27,1,,0,0,,
11096132,11096132,1.2141E+11,2015/5/22 16:59,2015/7/23 23:59,636426,8,1,,0,0,,
11127172,11127172,1.21406E+11,2015/6/13 11:18,2015/7/13 23:59,437263,27,0,,0,0,,
11124164,11124164,1.2141E+11,2015/5/22 16:59,2015/7/23 23:59,436563,8,1,,0,0,,
10698599,10698599,1.21408E+11,2015/6/13 11:24,2015/7/13 23:59,627323,27,0,,0,0,,
11474659,11474659,1.41402E+11,2015/5/29 11:29,2015/6/29 23:59,387597,8,0,,0,0,,
10692457,10692457,1.21408E+11,2015/6/13 11:24,2015/7/13 23:59,618354,27,0,,0,0,,
10697962,10697962,1.3141E+11,2015/6/13 16:32,2015/7/13 23:59,624651,27,0,,0,0,,
11059975,11059975,1.41451E+11,2015/6/13 11:26,2015/7/13 23:59,438303,27,0,,0,0,,
11501649,11501649,1.41451E+11,2015/6/13 11:27,2015/7/13 23:59,433450,27,0,,0,0,,
11055402,11055402,1.21406E+11,2015/6/13 11:34,2015/7/13 23:59,430715,27,0,,0,0,,
11077921,11077921,1.31415E+11,2015/5/29 11:36,2015/6/29 23:59,636530,8,0,,0,0,,
201311080,201311080,1.21401E+11,2015/5/9 9:51,2015/7/9 23:59,142906,8,1,,0,0,,
10713266,10713266,1.21406E+11,2015/6/13 11:34,2015/7/13 23:59,624254,27,0,,0,0,,
